url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại case,Hỗ trợ quạt,Số khe cắm PCI,Kích thước,Hãng sản xuất,Loại tản nhiệt,Số vòng quay của quạt,Độ ồn (dBA),Kết nối,Chipset,Socket,Khe RAM tối đa ,Kiểu RAM hỗ trợ,Dung lượng RAM tối đa ,Số cổng USB,LAN,Âm thanh,Loại ổ cứng,Kết nối ,Dung lượng,Tốc độ đọc,Hỗ trợ hệ điều hành,Công suất nguồn,Quạt làm mát,Tiêu chuẩn nguồn,Dung lượng ổ cứng,Chất liệu,Tính năng khác,Loại RAM,Bus RAM,Hỗ trợ,Độ trễ,Điện áp,Đèn LED,Nhiệt độ hoạt động,Dòng sản phẩm ,Thế hệ CPU,Số nhân,Số luồng,Tốc độ xử lý ,Cache,Phiên bản PCI Express,Chip đồ họa,Điện năng tiêu thụ,Công nghệ hỗ trợ,Tốc độ ghi,Chất liệu ,Chip AI,Tiến trình sản xuất,Cổng giao tiếp,Kiểu bộ nhớ,Giao diện bộ nhớ,Loại GPU,GPU clock,Giao tiếp PCI,Số lượng đơn vị xử lí ,Tản nhiệt,Đầu cấp nguồn,Nguồn đề xuất,Tốc độ vòng quay,Bộ nhớ đệm,Tuổi thọ quạt,Tiện ích,Dòng điện vào,Công nghệ/Đạt chứng nhận,Công suất
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd310s-1050mbs-512gb.html,Ổ cứng di động SSD Transcend ESD310S 1050MB/s 512GB,Transcend,Liên hệ,OC.TC.18,"Mua Ổ cứng di động SSD Transcend ESD310S 1050MB/s 512GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB Type-A / USB Type-C,,,,,,,,,SSD,,,1050 MB/s,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android,,,,512GB,Vỏ nhôm,Bộ nhớ flash 3D NANDPhần mềm quản lý dữ liệu Transcend Elite Tiêu chuẩn mã hóa nâng cao (AES) 256 bit Chức năng ECC cung cấp độ ổn định cho việc lưu trữ dữ liệu,,,,,,,,,,,,,,,,,,900 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-gigabyte-radeon-rx-6500-xt-eagle-4gb-gv-r65xteagle.html,VGA Gigabyte Radeon RX 6500 XT Eagle 4GB GV-R65XTEAGLE-4GD,Gigabyte,Liên hệ,VGA.GB.63,"Mua VGA Gigabyte Radeon RX 6500 XT Eagle 4GB GV-R65XTEAGLE-4GD chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Gigabyte,,,,,AMD,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,64-bit,Radeon RX 6500 XT,Boost Clock: lên tới 2815 MHzGame Clock: lên tới 2610 MHz,PCI Express 4.0,1024 CUDA,,1 x 6-pin,400W,,,,,,,
https://cellphones.com.vn/nguon-may-tinh-xigmatek-x-power-iii-350-250w.html,Nguồn máy tính Xigmatek X-Power III 350 250W,XIGMATEK,Liên hệ,PC.N.26,"Mua Nguồn máy tính Xigmatek X-Power III 350 250W chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,,,,,,,,,,,,,,,,,,250W,120 mm (1),80 Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-kingston-16gb-3200mhz-sodimm-1-2v-cl22.html,RAM Laptop Kingston Sodimm 1.2V 16GB 3200MHz CL22,Kingston,Liên hệ,R.KT.22,"Mua ngay Ram Laptop Kingston Sodimm 1.2V 16GB 3200MHz CL22 chính hãng, giá ưu đãi, bảo hành 36 tháng, giao hàng tận nơi miễn phí.",,,,,Kingston,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR4,3200MHz,SO-DIMM (Laptop),,1.2v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2V,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5090-32g-ventus-3x-oc.html,VGA MSI Geforce RTX 5090 32G Ventus 3X OC,MSI,Liên hệ,VGA.MSI.67,"Mua VGA MSI Geforce RTX 5090 32G Ventus 3X OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,512-bit,NVIDIA GeForce RTX 5090,Extreme Performance: 2452 MHzBoost: 2437 MHz,PCI Express® Gen 5,21760 CUDA,,1 x 16-pin,1000W,,,,,,,
https://cellphones.com.vn/vga-asrock-intel-arc-a380-6gb-challenger-itx-oc.html,VGA Asrock Intel ARC A380 Challenger ITX 6GB OC,ASRock,Liên hệ,VGA.ASR.03,"Mua VGA Asrock Intel ARC A380 Challenger ITX 6GB OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ASRock,,,,,,,,,,,,,,,6GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,96-bit,Intel Arc A380 Graphics,Base Clock: 2250 MHz,PCI® Express 4.0 x8,1024 (8 Xe-core),,,500W,,,,,,,
https://cellphones.com.vn/nguon-may-tinh-msi-mag-a750bn-pcie5-iii-750w.html,Nguồn máy tính MSI Mag A750BN PCIe5 III 750W (80 Plus Bronze),MSI,Liên hệ,NMT.MSI.15,"Mua máy tính MSI Mag A750BN PCIe5 III 750W (80 Plus Bronze) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,,,,,,,,,,,,,,750W,1 x Fan 12 cm,80 Plus Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asrock-b550m-pro-4-ddr4.html,Mainboard ASRock B550M Pro 4 DDR4,ASRock,Liên hệ,MB.AR.21,"Mua Mainboard ASRock B550M Pro 4 DDR4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASRock,,,,,AMD,AM4,4,DDR4,128GB,,PCIE x1 Gigabit LAN 10/100/1000 Mb/sRealtek RTL8111HHỗ trợ Wake-On-LANHỗ trợ Chống sét/ESDHỗ trợ Ethernet 802.3az tiết kiệm năng lượngHỗ trợ PXE,Âm thanh 7.1 CH HDHỗ trợ bảo vệ chống sét lan truyềnCác lớp PCB riêng lẻ cho Kênh âm thanh R/LÂm thanh Nahimic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5090-32g-gaming-trio-oc.html,VGA MSI Geforce RTX 5090 32G Gaming Trio OC,MSI,Liên hệ,VGA.MSI.63,"Mua VGA MSI Geforce RTX 5090 32G Gaming Trio OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,192-bit,NVIDIA GeForce RTX 5090,Extreme Performance: 2497 MHzBoost: 2482 MHz,PCI Express® Gen 5,21760 CUDA,,1 x 16-pin,1000W,,,,,,,
https://cellphones.com.vn/o-cung-ssd-kingston-fury-renegade-g5-pcie-5-0-nvme-m-2-1tb.html,Ổ cứng SSD Kingston Fury Renegade G5 PCie 5.0 NVMe M.2 SSD SFYR2S/1T0 1TB,Kingston,Liên hệ,OC.KS.09,"Mua Ổ cứng SSD Kingston Fury Renegade G5 PCie 5.0 NVMe M.2 SSD SFYR2S/1T0 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,SSD,M2 PCIe,1TB,14200 MB/s,,,,,,,MTBF (Tuổi thọ trung bình) 2.000.000 giờ3D TLCBộ tản nhiệt nhôm graphene mỏng nhẹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-xigmatek-lk-360-digital-den.html,Tản nhiệt nước Xigmatek LK 360 Digital,XIGMATEK,Liên hệ,tan-nhiet-nuoc-xigmatek-lk-360-digital-den,"Mua Tản nhiệt nước Xigmatek LK 360 Digital chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt nước,Quạt: 600~2000 vòng/phút ±10%Máy bơm: 600~3000 vòng/phút ±10%Áp suất không khí: 2.78mm-H2O,Quạt: ≤29.8dBA Máy bơm: ≤15dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-adata-su650-sata-iii-2-5-inch-512gb.html,Ổ cứng SSD ADATA SU650 SATA III 2.5&quot; 512GB,ADATA,Liên hệ,OC.AD.23,"Mua Ổ cứng SSD ADATA SU650 SATA III 2.5&quot; 512GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ADATA,,,,,,,,,,,,,SSD,SATA III,512GB,520MB/s,,,,,,,"Nhiệt độ hoạt động: 0°C - 70°C Khả năng chống sốc: 1500G/0,5mili-giây MTBF: 2.000.000 giờ3D NAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-hdd-transcend-storejet-25m3c-usb-c-2tb.html,Ổ cứng di động HDD Transcend Storejet 25M3C USB-C 2TB,Transcend,Liên hệ,OC.TC.26,"Mua Ổ cứng di động HDD Transcend Storejet 25M3C USB-C 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB-C 3.1 Gen 1 (USB 5Gbps),,,,,,,,,HDD,,,,Microsoft Windows 7 trở lên macOS 10.10 trở lên,,,,2TB,Vỏ cao su,Phần mềm Transcend EliteChức năng khóa đĩa và bảo mật độc quyềnSao lưu tự động một chạmChống sốc vượt qua bài kiểm tra thả rơi quân sự MIL-STD-810G của Hoa Kỳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-kingston-fury-ddr5-6000mhz-32gb-kf560c36bbe2k2-32wp.html,RAM PC Kingston Fury DDR5 6000MHz 32GB (2*16) KF560C36BBE2K2-32WP,Kingston,Liên hệ,R.KT.65,"Mua RAM PC Kingston Fury DDR5 6000MHz 32GB (2*16) KF560C36BBE2K2-32WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,32GB,,,,,,,,,DDR5,6000MHz,"DIMM (PC, Desktop)",36-44-44,1.35V,Không hỗ trợ LED,0 độ C đến +85 độ C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-fan-corsair-icue-link-qx120-rgb-starter-kit.html,Tản nhiệt Corsair ICUE Link QX120 RGB Starter kit,Corsair,Liên hệ,tan-nhiet-fan-corsair-icue-link-qx120-rgb-starter-kit,"Mua Tản nhiệt Corsair ICUE Link QX120 RGB Starter kit chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,Tản nhiệt khí,480 - 2400 RPM,10 - 37 dBA,14-pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-vsp-ddr4-3200mhz-8gb.html,RAM PC VSP DDR4 3200MHZ 8GB (1*8GB),VSP,Liên hệ,R.VSP.01,"Mua RAM PC VSP DDR4 3200MHZ 8GB (1*8GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,VSP,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",CL 18 - 22 - 22 - 42,1.2V / 1.35V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-corsair-icue-link-h100i-rgb.html,Tản nhiệt nước Corsair ICUE Link H100i RGB,Corsair,Liên hệ,tan-nhiet-nuoc-corsair-icue-link-h100i-rgb,"Mua Tản nhiệt nước Corsair ICUE Link H100i RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,Tản nhiệt nước,480 - 2400RPM ±10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chất liệu bề mặt làm mát: ĐồngChất liệu Radiator: Nhôm,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-khi-xigmatek-epix-ii-den.html,Tản nhiệt khí Xigmatek EPIX II,XIGMATEK,Liên hệ,tan-nhiet-khi-xigmatek-epix-ii-den,"Mua Tản nhiệt khí Xigmatek EPIX II chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt khí,600-1600 ±10% VÒNG/PHÚT,≤ 28.6dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000 giờ,,,,
https://cellphones.com.vn/mainboard-gigabyte-b760m-ds3h-ddr4.html,Mainboard Gigabyte B760M DS3H DDR4,Gigabyte,Liên hệ,MB.GB.64,"Mua Mainboard Gigabyte B760M DS3H DDR4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,Gigabyte,,,,,Intel,LGA 1700,4,DDR4,128GB,,Realtek® 2.5GbE LAN chip (2.5 Gbps/1 Gbps/100 Mbps),Realtek ® CODECÂm thanh độ nét caoKênh 2/4/5.1/7.1Cổng ra S/PDIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-asus-dual-rtx-3060-o12g-v2.html,VGA ASUS Dual Geforce RTX 3060 OC 12GB DUAL-RTX3060-O12G-V2,ASUS,Liên hệ,VGA.AS.68,"Mua ngay VGA ASUS Dual Geforce RTX 3060 OC 12GB DUAL-RTX3060-O12G-V2 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",,,,,ASUS,,,,HDMI 2.1 x 1Display Port x 3 (v1.4a)HDCP 2.3,NVIDIA,,,,,,,,,,12GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,192 bit,,OC Mode - 1867 MHz (Boost Clock)  Gaming Mode - 1837MHz (Boost Clock),PCI Express 4.0 x 16,3584 CUDA Cores,,1 x 8-pin,Từ 650W – 2.7 slot,,,,,,,
https://cellphones.com.vn/case-may-tinh-corsair-5000d-airflow-tg.html,Case máy tính Corsair 5000D Airflow Tg,Corsair,Liên hệ,case-may-tinh-corsair-5000d-airflow-tg,"Mua case máy tính Corsair 5000D Airflow Tg chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Trước: 3 x 120mm (Kèm them x1) Sau: 1 x 120mm (Kèm theo x1) Trên: 2x120mm (chưa kèm theo) Dưới : 2x120mm (Chưa kèm theo),7 + 2 khe dọc,520 x 245 x 520 mm,Corsair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khung thép, kính cường lực",,,2x USB3.0  1x USB3.1 Type C 1x Headphone/Mic,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-wd-blue-sn5000-nvme-pcie-gen4-x4-m-2-2280-500gb.html,Ổ cứng SSD WD Blue SN5000 NVME PCIe Gen4 x4 M.2 2280 500GB,Western Digital,Liên hệ,OC.WD.80,"Mua Ổ cứng SSD WD Blue SN5000 NVME PCIe Gen4 x4 M.2 2280 500GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Western Digital,,,,,,,,,,,,,SSD,M2 PCIe,500GB,5150 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCIe Gen4 x4,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-coolermaster-ml240l-v2-rgb.html,Tản nhiệt nước Cooler Master ML240L V2 RGB,Cooler Master,Liên hệ,TNN.CM.09,"Mua Tản nhiệt nước Cooler Master ML240L V2 RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Cooler Master,Tản nhiệt nước,650-1800 RPM ± 10%,8 - 27 dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i5-14400f-tray.html,CPU Intel Core i5 14400F (Tray),Intel,Liên hệ,CPU.IT.109,"Mua CPU Intel Core i5 14400F (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i5,Intel thế hệ 14,10,16,2.5 - 4.7 GHz,L1: 20 MBL2: 9.5 MB,4.0 và 5.0,,65W (Tối đa 148W),Intel Thread DirectorIntel Turbo Boost 2.0Intel SpeedStep nâng caoCông nghệ theo dõi nhiệtCông Nghệ Intel Speed Shift,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-lux-s-3fx.html,Case máy tính Xigmatek LUX S 3FX,XIGMATEK,Liên hệ,case-may-tinh-xigmatek-lux-s-3fx,"Mua Case máy tính Xigmatek LUX S 3FX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Mid Tower,Mặt trên: 2 x 120mm / 2 x 140mmMặt trước: 3 x 120mm / 3 x 140mmPhía sau: 1 x 120 mm,4,388 x 210 x 485 mm ,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-laptop-transcend-ddr5-4800mhz-32gb.html,RAM Laptop Transcend DDR5 4800MHz 32GB,Transcend,Liên hệ,R.TC.09,"Mua RAM Laptop Transcend DDR5 4800MHz 32GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,,,32GB,,,,,,,,,DDR5,4800MHz,SO-DIMM (Laptop),CL40,1.1V,Không hỗ trợ LED,0℃ ~ 85℃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-1tb.html,Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 1TB Đỏ,Kingston,Liên hệ,OC.KT.18,"Mua Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,1050 MB/s,Windows 11/10 macOS (v.10.15.x +) Linux (v. 4.4.x +) Chrome OS Android iOS/iPadOS (v.13+),,,,1TB,Kim loại + nhựa,,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-kingston-fury-8gb-3200mhz-kf432c16bb-8.html,RAM PC Kingston Fury 8GB 3200MHz KF432C16BB/8,Kingston,Liên hệ,PC.R.002,"Mua Ram PC Kingston Fury 8GB 3200MHz KF432C16BB/8 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",,1.2v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-myx-3f-3-fan-m-atx.html,Case máy tính Xigmatek MYX 3F (3 FAN) M-ATX,XIGMATEK,Liên hệ,CMT.XM.90,"Mua Case máy tính Xigmatek MYX 3F (3 FAN) M-ATX Đen chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Trước: 120mm x 3 (lắp sẵn) Sau: 120mm fan x 1 (tùy chọn) Nóc: 120mm fan x 1 (tùy chọn),4,398 x 195 x 326 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-gigabyte-b550m-h-argb-am4-ddr4.html,Mainboard Gigabyte B550M H ARGB AM4 D4,Gigabyte,Liên hệ,MB.GB.126,"Mua Mainboard Gigabyte B550M H ARGB AM4 D4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,micro-ATX,Gigabyte,,,,,AMD,AM4,2,DDR4,64GB,"Chipset: 2 x USB 3.2 Gen 16 x USB 2.0/1.1 ở mặt sau (2 cổng ở mặt sau, 4 cổng có sẵn thông qua đầu cắm USB bên trong)CPU: 4 x USB 3.2 Gen 1 ở mặt sau",Realtek® GbE LAN chip (1 Gbps/100 Mbps/10 Mbps),Realtek Audio CODEC High Definition Audio 2/4/5.1/7.1-channel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-gskill-trident-z5-rgb-16gb-ddr5-6000mhz-f5-6000j3636f16gx1-tz5rw.html,RAM PC GSkill Trident Z5 RGB DDR5 6000Mhz 16GB (1*16GB) F5-6000J3636F16GX1-TZ5RW trắng,G.SKILL,Liên hệ,R.SK.06,"Mua RAM PC GSkill Trident Z5 RGB DDR5 6000Mhz 16GB (1*16GB) F5-6000J3636F16GX1-TZ5RW trắng chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,G.SKILL,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR5,6000MHz,"DIMM (PC, Desktop)",36-36-36-96,1.10V,Hỗ trợ LED,0°C tới +85°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd310c-1050mbs-512gb.html,Ổ cứng di động SSD Transcend ESD310C 1050MB/s 512GB,Transcend,Liên hệ,o-cung-di-dong-ssd-transcend-esd310c-1050mbs-512gb,"Mua Ổ cứng di động SSD Transcend ESD310C 1050MB/s 512GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB-AUSB-C,,,,,,,,,SSD,,,1050 MB/s,Microsoft WindowsmacOSiOS/iPadOSLinuxChromeOSAndroid,,,,512GB,Vỏ nhôm,Bộ nhớ flash 3D NANDTiêu chuẩn mã hóa nâng cao (AES) 256 bit ,,,,,,,,,,,,,,,,,,950 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i9-14900kf.html,CPU Intel Core i9 14900KF,Intel,Liên hệ,CPU.IT.70,"Mua CPU Intel Core i9 14900KF chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i9,Intel thế hệ 14,24,32,3.2 - 6.0 GHz,L1: 36 MBL2: 32 MB	,4.05.0,,125 W (Tối da 253 W),Công nghệ tăng tần số Turbo toàn lõiCông nghệ tăng tần số xung nhịpCông Nghệ Intel® Turbo Boost Max 3.0Công nghệ Intel® Turbo Boost 2.0Intel® Thread DirectorCông Nghệ Intel® Speed ShiftTăng cường học sâu Intel® Deep Learning Boost,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-bo-3-fan-xigmatek-starlink-ultra-arctic-a-rgb.html,Tản nhiệt bộ 3 quạt Xigmatek Starlink Ultra Arctic A-RGB,XIGMATEK,Liên hệ,FAN.XM.09.W,"Mua Tản nhiệt bộ 3 quạt Xigmatek Starlink Ultra Arctic A-RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt khí,800 - 2000 RPM (PWM) ± 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000 Giờ,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-osiris-pro-4fx-atx.html,Case máy tính XIGMATEK Osiris Pro 4FX ATX Đen,XIGMATEK,Liên hệ,PC.CA.40.B,"Mua Case máy tính XIGMATEK Osiris Pro 4FX ATX Đen chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Mid Tower,Trước: 140 mm x 3Sau: 140 mm x 1Nóc: 120 mm x 3,7,465 x 238 x 481 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB3.0 x 1USB2.0 x 2Audio in/out x 1 (HD Audio),,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-sky-ii-3f-atx.html,Case máy tính Xigmatek Sky II 3F ATX,XIGMATEK,Liên hệ,CMT.XM.74,"Mua Case máy tính Xigmatek Sky II 3F ATX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Mid Tower,Trước: 120mm x 3 (lắp sẵn)  Sau: 120mm fan x 1 (tùy chọn)  Nóc: 120mm fan x 2 (tùy chọn),7 slots,360 x 200 x 450 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1x USB 3.0  2x USB 2.0 1x Audio in/out (HD Audio),,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-den-2tb.html,Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 2TB Đen,Kingston,Liên hệ,o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-den-2tb,"Mua Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,1050 MB/s,Windows 11/10macOS (v.10.15.x +)Linux (v. 4.4.x +)Chrome OS,,,,2TB,Kim loại + nhựa,,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
