url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Kích thước thực tế (bao gồm viền),Tấm nền,Tỉ lệ màn hình,Tần số quét,Thời gian phản hồi,Treo tường,Cổng kết nối,Kích thước,Trọng lượng,Độ phân giải màn hình,Độ tương phản động,Tính năng khác,Chuẩn VESA,Góc xoay dọc,Góc xoay ngang,Kích cỡ màn hình hỗ trợ,Tải trọng màn hình tối đa,Hãng sản xuất,Góc lật màn hình,Độ dày bàn phù hợp,Cổng giao tiếp,Kích thước màn hình
https://cellphones.com.vn/man-hinh-lg-27us500-w-27-inch.html,Màn hình LG 27US500-W 27 inch,LG,Liên hệ,MH.LG.81,"Mua Màn hình LG 27US500-W 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,60 Hz,5ms,,HDMIDisplayPortĐầu ra tai nghe,,Trọng lượng khi vận chuyển 7.3 kg,3840 x 2160 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-may-tinh-north-bayou-h100.html,Giá treo màn hình máy tính North Bayou H100,Hãng khác,Liên hệ,GT.NB.03,"Mua Giá treo màn hình máy tính North Bayou H100 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm",360 °,+ 90 ° / - 90 °,22 - 35 inch,2 - 12 kg,Hãng khác,+ 85 ° / - 30 °,,,
https://cellphones.com.vn/man-hinh-gaming-msi-mag-245pf-x24-24-inch.html,Màn hình Gaming MSI MAG 245PF X24 24 inch,MSI,Liên hệ,MH.MSI.97,"Mua Màn hình Gaming MSI MAG 245PF X24 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,240 Hz,0.5ms,100 x 100 mm,2x HDMI 2.0b (FHD@240Hz) 1x DisplayPort 1.2a1x Headphone-out,Có chân đế: 538.9 x 227.9 x 507.6 mm Không chân đế: 538.9 x 56.9 x 318.8 mm,5.3 kg,1920 x 1080 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-viewfinity-s8-uhd-ls27b800pxexxv-27-inch.html,Màn hình Samsung Viewfinity S8 UHD LS27B800PXEXXV 27 inch,Samsung,Liên hệ,man-hinh-samsung-viewfinity-s8-uhd-ls27b800pxexxv-27-inch,"Mua Màn hình Samsung Viewfinity S8 UHD LS27B800PXEXXV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,60 Hz,5ms,100 x 100 mm,1x Display Port  1x HDMI  1x Cổng cắm tai nghe  3x Bộ chia USB  1x USB-C  1x LAN,Có chân đế: 615.5 x 551.9 x 196.4 mm (R x C x D)  Không có chân đế: 615.5 x 368.2 x 42.7 mm (R x C x D) ,Có chân đế: 6.7 kg Không có chân đế: 4.7 kg,3840 x 2160 pixels UHD,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-ls34c500gaexxv-34-inch.html,Màn hình Samsung LS34C500GAEXXV 34 inch,Samsung,Liên hệ,TV.SS.89,"Mua Màn hình Samsung LS34C500GAEXXV 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,VA,21:9,100 Hz,5ms,100 x 100 mm,"HDMI 2.0 x 2, Display Port 1.2 x 1",Có chân đế: 815.3 x 457.7 x 221.3 mmKhông chân đế: 815.3 x 359.8 x 36.4 mm,Có chân đế: 4.9 kgKhông chân đế: 4.2 kg,3440 x 1440,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-mp251-e14l-25-inch.html,Màn hình MSI MP251 E14L 25 inch,MSI,Liên hệ,MH.MSI.99,"Mua Màn hình MSI MP251 E14L 25 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",25 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,1x HDMI 1.4b (FHD@144Hz) 1x D-Sub (VGA),Có chân đế: 557.2 x 419.3 x 182.4 mm Không chân đế: 557.2 x 321.6 x 51.7 mm,2.89 kg,1920 x 1080 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-ls27d300gaexxv-27-inch.html,Màn hình Samsung LS27D300GAEXXV 27 inch,Samsung,Liên hệ,MH.SS.96,"Mua Màn hình Samsung LS27D300GAEXXV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,5ms,100 x 100 mm,D-SubHDMIPC in,Có chân đế: 612.7 x 470.0 x 200.4 mmKhông có chân đế: 612.7 x 360.9 x 36.2 mm,Có chân đế: 2.9 kgKhông có chân đế: 2.4 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm27f240s-27-inch.html,Màn hình Gaming E‑Dra EGM27F240S 27 inch,E-DRA,Liên hệ,MH.ED.51,"Mua Màn hình Gaming E‑Dra EGM27F240S 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,240 Hz,1ms,75 x 75 mm,1 x HDMI 1 x DisplayPort 1 x Cổng âm thanh,,,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-va2732-hw-27-inch.html,Màn hình ViewSonic VA2732-HW 27 inch,ViewSonic,Liên hệ,MH.VS.65,"Mua Màn hình ViewSonic VA2732-HW 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,100 x 100 mm,1x VGA 1x Đầu ra âm thanh 3.5 mm 1x HDMI 1.4 Cổng cắm nguồn: DC Socket (Center Positive),Kích thước: 615 x 458.8 x 225 mm Không có chân đế: 615 x 363.8 x 46 mm,Có chân đế: 4 kg Không có chân đế: 3.6 kg,1920 x 1080 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-viewsonic-vx2728j-2k-27-inch.html,Màn hình Gaming ViewSonic VX2728J-2K 27 inch,ViewSonic,Liên hệ,MH.VS.29,"Mua Màn hình Gaming ViewSonic VX2728J-2K 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,180 Hz,0.5ms,100 x 100 mm,"HDMI 2.0 x 2, Display Port, Cổng ra âm thanh 3.5mm, DC", Có chân đế: 615 x 438~568 x 207mmKhông chân đế: 615 x 364 x 46mm,Có chân đế: 4.7kgKhông chân đế: 3.7kg,2560 x 1440,80M : 1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-cong-dell-ultrasharp-u3425we-120hz-34-inch.html,Màn hình cong Dell UltraSharp U3425WE 120HZ 34 inch,Dell,Liên hệ,MH.DE.37,"Mua Màn hình cong Dell UltraSharp U3425WE 120HZ 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,IPS,21:9,120 Hz,5ms,100 x 100 mm,"1x HDMI 1x DP 1.4 1x Thunderbolt 4 hạ lưu (15 W) 1x Thunderbolt 4 upstream 1x USB-Type C (10 Gbps) 4x USB Type-A hạ lưu (10 Gbps) 1x Cổng ra âm thanh 1x  Ethernet RJ45, 2.5GbE 1x USB Type-A hạ lưu 2x USB Type-C hạ lưu",,,3440 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lenovo-legion-r27s-68ccgac1vn-27-inch.html,Màn hình gaming Lenovo Legion R27S 68CCGAC1VN 27 inch,Lenovo,Liên hệ,MH.LNV.25,"Mua Màn hình gaming Lenovo Legion R27S 68CCGAC1VN 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,1 x HDMI 2.1 TMDS  1 x DP 1.2,Có chân đế: 612.2 x 205.0 x 446.20 mm ,Có chân đế: 3.7 kg ,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-va2732a-h-120hz-27-inch.html,Màn hình ViewSonic VA2732A-H 120HZ 27 inch,ViewSonic,Liên hệ,MH.VS.74,"Mua Màn hình ViewSonic VA2732A-H 120HZ 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,1ms,100 x 100 mm,1x VGA 1x Đầu ra âm thanh 3.5 mm 1x HDMI 1.4 Cổng cắm nguồn: DC Socket (Center Positive),Có chân đế: 615 x 458.8 x 225 mm Không có chân đế: 615 x 363.8 x 46 mm,Có chân đế: 4.1 kg Không có chân đế: 3.6 kg,1920 x 1080 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-acer-nitro-kg240y-x1-24-inch.html,Màn hình Gaming Acer Nitro KG240Y X1 24 inch,Acer,Liên hệ,MH.AC.13,"Mua Màn hình Gaming Acer Nitro KG240Y X1 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",24 inches,IPS,16:9,200 Hz,1ms,,2x HDMI (2.0)  1x DisplayPort (1.4),,,1920 x 1080 pixels,"100,000,000:1",,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-va2732-h-w-2-27-inch.html,Màn hình ViewSonic VA2732-H-W-2 27 inch,ViewSonic,Liên hệ,MH.VS.93,"Mua Màn hình ViewSonic VA2732-H-W-2 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,100 x 100 mm,1 x VGA 1 x HDMI 1.4 1 x Cổng nguồn DC (Center Positive),Không chân đế: 615 x 363.8 x 46 mm Có chân đế: 24.21 x 18.06 x 8.86 mm,Không chân đế: 3.6 kg Có chân đế: 4.1 kg,1920 x 1080 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lg-27u631a-b-27-inch.html,Màn hình LG 27U631A-B 27 inch,LG,Liên hệ,MH.LG.91,"Mua Màn hình LG 27U631A-B 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,5ms,100 x 100 mm,HDMIUSB-C (sạc 15W)Đầu ra tai nghe,Có chân đế: 613.2 x 454.8 x 215 mm Không chân đế: 613.2 x 362.5 x 43.7 mm,Có chân đế: 4.4 kg Không chân đế: 3.6 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-va2708-2k-mhd-27-inch.html,Màn hình Viewsonic VA2708-2K-MHD 27 inch,ViewSonic,Liên hệ,MH.VS.56,"Mua màn hình Viewsonic VA2708-2K-MHD 27inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,75 x 75 mm,"1x Đầu ra âm thanh 3,5 mm 2x HDMI 2.0 1x DisplayPort Cổng cắm nguồn: DC Socket (Center Positive)",Có chân đế: 613.19 x 449.89 x 190 mm  Không chân đế: 613.19 x 362.99 x 52.74 mm,Có chân đế: 4.1 kg Không chân đế: 3.3 kg ,2560 x 1440 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-va2432a-h-120hz-24-inch.html,Màn hình ViewSonic VA2432A-H 120HZ 24 inch,ViewSonic,Liên hệ,MH.VS.73,"Mua Màn hình ViewSonic VA2432A-H 120HZ 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,120 Hz,1ms,75 x 75 mm,1x VGA 1x Đầu ra âm thanh 3.5 mm 1x HDMI 1.4 Cổng cắm nguồn: DC Socket (Center Positive),Có chân đế: 540 x 406 x 185 mm Không có chân đế: 540 x 322 x 36 mm,Có chân đế: 2.7 kg Không có chân đế: 2.4 kg,1920 x 1080 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-27gx790a-b-27-inch.html,Màn hình Gaming LG UltraGear 27GX790A-B 27 inch,LG,Liên hệ,MH.LG.93,"Mua Màn hình Gaming LG UltraGear 27GX790A-B 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,OLED,16:9,480 Hz,0.03ms,100 x 100 mm,HDMI DisplayPortĐầu ra tai nghe (DTS Headphone:X)Cổng USB Downstream (2ea/ver3.0)Cổng USB Upstream (1ea/ver3.0),Có chân đế: 605.2 x 579.3 x 249.1 mmKhông chân đế: 605.2 x 351.0 x 45.3 mm,Có chân đế: 9.3 kgKhông chân đế: 5.1 kg,2560 x 1440 pixels,1500000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-gaming-g274qpf-e2-27-inch.html,Màn hình MSI Gaming G274QPF E2 27 inch,MSI,Liên hệ,man-hinh-msi-gaming-g274qpf-e2-27-inch,"Mua Màn hình MSI Gaming G274QPF E2 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,180 Hz,1ms,,2x HDMI 2.01x DisplayPort (1.4a)1x USB Type C Port (DP Alt w/ PD charging 15W) 1x Headphone out,,Có chân đế: 6.3 kg / 8.5 kg Không có chân đế: 3.95 kg,2560 x 1440 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm24f144pv-24-inch.html,Màn hình E-DRA EGM24F144PV 24 inch,E-DRA,Liên hệ,MH.ED.47,"Mua Màn hình E-DRA EGM24F144PV 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,144 Hz,1ms,75 x 75 mm,1 x HDMI + 1 x DP + DC,602 x 110 x 400 mm (Vỏ hộp),2.7 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lg-27u411a-b-27-inch.html,Màn hình LG 27U411A-B 27 inch,LG,Liên hệ,MH.LG.104,"Mua Màn hình LG 27U411A-B 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,5ms,100 x 100 mm,D-Sub HDMI,,,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lenovo-l27i-4a-27-inch-67bekac1vn.html,Màn hình Lenovo L27I-4A 27 inch 67BEKAC1VN,Lenovo,Liên hệ,MH.LNV.18,"Mua Màn hình Lenovo L27I-4A 27 inch 67BEKAC1VN chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,100 x 100 mm,2x HDMI 1.4  1x VGA,Có chân đế: 611.5 x 181.5 x 474.6 mm Không chân đế: 611.5 x 41.0 x 355.6 mm,Có chân đế: 3.88 kg  Không chân đế: 2.91 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-hyperwork-alpha-pro-gma02-22-38.html,Giá treo màn hình HyperWork Alpha Pro GMA02 22 - 38 inch,HyperWork,Liên hệ,GT.HW.06.B,"Mua Giá treo màn hình HyperWork Alpha Pro GMA02 22 - 38 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,Lò xo Hyper Lift Plus,"75 x 75 mm, 100 x 100 mm",,254 - 292mm,22 - 38 inch,2 - 12kg,HyperWork,,10 - 50mm,,
https://cellphones.com.vn/man-hinh-samsung-viewfinity-s8-uhd-ls32b800pxexxv-32-inch.html,Màn hình Samsung Viewfinity S8 UHD LS32B800PXEXXV 32 inch,Samsung,Liên hệ,man-hinh-samsung-viewfinity-s8-uhd-ls32b800pxexxv-32-inch,"Mua màn hình Samsung Viewfinity S8 UHD LS32B800PXEXXV 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,IPS,16:9,60 Hz,5ms,,1x Display Port  2x HDMI  1x Headphone  USB-C,Có chân đế (RxCxD): 716.1 x 580.4 x 211.4 mm  Không có chân đế (RxCxD): 716.1 x 424.7 x 41.3 mm,Có chân đế: 7.5 kg  Không có chân đế: 5.2 kg,"3,840 x 2,160",,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lenovo-l27qe-27-inch.html,Màn hình Lenovo L27QE 27 inch,Lenovo,Liên hệ,MH.LNV.20,"Mua Màn hình Lenovo L27QE 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,4ms,100 x 100 mm,1x HDMI 2.1 TMDS 1x DisplayPort 1.4,Có chân đế: 613.1 x 236.9 x 473.9 mm Không chân đế: 613.1 x 45.0 x 366.1 mm,Có chân đế: 4.5 kg Không chân đế: 4.0 kg,2560 x 1440 pixels,3000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-ls24f320gaexxv-24-inch.html,Màn hình Samsung LS24F320GAEXXV 24 inch,Samsung,Liên hệ,MH.SS.101,"Mua Màn hình Samsung LS24F320GAEXXV 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,120 Hz,5ms,100 x 100 mm,HDMI 2 EA HDMI 1.4,Có chân đế: 540.7 x 428.5 x 175.1 mmKhông có chân đế: 540.7 x 320.4 x 36.2 mm,Có chân đế: 2.4 kgKhông có chân đế: 2.0 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lenovo-l24-4e-24-inch.html,Màn hình Lenovo L24-4E 24 inch,Lenovo,Liên hệ,MH.LNV.19,"Mua Màn hình Lenovo L24-4E 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,100 Hz,4ms,100 x 100 mm,Đầu nối nguồnVGAHDMI 1.4,Không chân đế: 539.8 x 44.0 x 325.7 mmCó chân đế: 539.8 x 180.0 x 402.9 mm,Không chân đế: 2.7 kgCó chân đế: 3 kg,1920 x 1080 pixels,3000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-tuf-vg34wq5a-34-inch.html,Màn hình Gaming ASUS TUF VG34WQ5A 34 inch,ASUS,Liên hệ,MH.AS.120,"Mua Màn hình Gaming ASUS TUF VG34WQ5A 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,VA,21:9,200 Hz,0.5ms,100 x 100 mm,2 x DisplayPort 1.4 (HBR3) 2 x HDMI 2.0 2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 (Signal) 1 x cổng tai nghe,Có chân đế: 81.0 x 43.8 x 21.4 cm Không chân đế: 81.02 x 37.0 x 11.4 cm,Có chân đế: 7.4 kg Không chân đế: 6.31 kg,3440 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-vy279hgr-120hz-27-inch.html,Màn hình ASUS VY279HGR 120HZ 27 inch,ASUS,Liên hệ,MH.AS.68,"Mua Màn hình ASUS VY279HGR 120HZ 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,1ms,100 x 100 mm,1x HDMI(v1.4)  1x VGA  Earphone Jack,Có chân đế: 61.2 x 43.5 x 20.2 cm (Rộng x Cao x Sâu) Không có chân đế: 61.2 x 36.5 x 5.0 cm (Rộng x Cao x Sâu),Có chân đế: 4.05 kg Không có chân đế: 3.55 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-dell-ultrasharp-u2725qe-120hz-27-inch.html,Màn hình Dell UltraSharp U2725QE 120HZ 27 inch,Dell,Liên hệ,MH.DE.35,"Màn hình Dell U2725QE 120HZ 27 inch chính hãng,hình ảnh chân thật, sắc nét, tinh tế, trả góp 0%. Mua ngay Dell U2725QE giá rẻ, ưu đãi sốc nhé",27 inches,IPS,16:9,120 Hz,5ms,100 x 100 mm,1x DisplayPort 1.4 hỗ trợ DSC  1x cổng ra DisplayPort 1.4 1x cổng HDMI 1x Thunderbolt 4 upstream 1x  Thunderbolt 4 hạ lưu 1x USB-C upstream 1x Cổng ra âm thanh Analog 2.0 (3.5 mm) 4x USB Type-A 10Gbps 1x Ethernet RJ45,,Có chân đế và dây cáp: 7.06 kgKhông có chân đế và dây cáp: 5.22 kg,3840 x 2160 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm22f100v-22-inch.html,Màn hình E‑Dra EGM22F100V 22 inch,E-DRA,Liên hệ,MH.ED.50,"Mua Màn hình E‑Dra EGM22F100V 22 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",22 inches,VA,16:9,100 Hz,5ms,75 x 75 mm,1 x HDMI 2.0,598 x 99 x 366 mm,2.55 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g3-g30d-ls27dg302eexxv-27-inch.html,Màn hình Gaming Samsung Odyssey G3 G30D LS27DG302EEXXV 27 inch,Samsung,Liên hệ,MH.SS.113,"Mua Màn hình Gaming Samsung Odyssey G3 G30D LS27DG302EEXXV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,VA,16:9,180 Hz,1ms,100 x 100 mm,1x POWER 1x Headphone 1x HDMI IN 1x DisplayPort 1.4 1x SERVICE,Có chân đế: 618.2 x 520.6 x 234.2 mmKhông có chân đế: 618.2 x 376.9 x 92.4 mm,Có chân đế: 4.4 kgKhông có chân đế: 2.9 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-xiaomi-g27qi-27-inch.html,Màn hình Gaming Xiaomi G27QI 27 inch,Xiaomi,Liên hệ,MH.X.13,"Mua Màn hình Gaming Xiaomi G27QI 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,180 Hz,1ms,75 x 75 mm,DP 1.4 x 2 HDMI 2.0 x 2 Audio x 1 DC jack x 1,Có chân đế: 612.5 x 170 x 453 mm Không có chân đế: 612.5 x 42 x 362 mm,Có chân đế: 4.45kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-di-dong-aoc-16t10-15-6-inch.html,Màn hình di động AOC 16T10 15.6 inch,AOC,Liên hệ,MH.AOC.31,"Mua Màn hình di động AOC 16T10 15.6 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",15.6 inches,IPS,,60 Hz,5ms,,"USB-C × 2, Mini HDMI 2.0 × 1, HDCP 1.4",222.4 × 354.2 × 9.6 mm (H x W x D) ,Có đế: 0.7 kg Không có đế: 1.1 kg,1920 × 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-warrior-wa-mh0801-12-32-inch.html,Giá treo màn hình Warrior WA-MH0 12 - 32 inch,Warrior,Liên hệ,gia-treo-man-hinh-warrior-wa-mh0801-12-32-inch,"Mua Giá treo màn hình Warrior WA-MH0 12 - 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm", ±70°, ±70°,13 - 32 inch,2 ~ 9 kg,Warrior,-65°~+65°,,,
https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg27aq5a-27-inch.html,Màn hình Gaming ASUS TUF VG27AQ5A 27 inch,ASUS,Liên hệ,MH.AS.91,"Mua Màn hình Gaming ASUS TUF VG27AQ5A 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,210 Hz,0.3ms,100 x 100 mm,DisplayPort 1.4 x 1 (HBR2) HDMI(v2.0) x 2 USB Hub : 1x USB 3.2 Gen 1 Type-C (Service Port) Đầu cắm Tai nghe :Có,Có chân đế: 61.50 x 45.50 x 21.40 cmKhông chân đế: 61.50 x 36.70 x 5.40 cm,Có chân đế: 5 kgKhông chân đế: 4.2 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-philips-25e2g2200-25-inch.html,Màn hình Philips 25E2G2200 25 inch,Philips,Liên hệ,MH.PL.47,"Mua Màn hình Philips 25E2G2200 25 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",25 inches,IPS,16:9,144 Hz,4ms,,1 × HDMI 1.4 1 × DisplayPort 1.4Đầu ra âm thanh,Không chân đế: 562 x 325 x 32 mmCó chân đế: 562 x 419 x 180 mm,Không chân đế: 2.22 kgCó chân đế: 2.50 kg,,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-pro-mp225-22-inch.html,Màn hình MSI Pro MP225 22 inch,MSI,Liên hệ,man-hinh-msi-pro-mp225-22-inch,"Mua màn hình MSI Pro MP225 22 inch chính hãng giá rẻ, 100hz mượt mà, tấm nền IPS sắc nét, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",21.5 inches,IPS,16:9,100 Hz,1ms,100 x 100 mm,1 x HDMI 1.4b1 x D-Sub (VGA)1 x Headphone-out,,,1920 x 1080 pixels,,,,,,,,,,,,
