url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại card đồ họa,Dung lượng RAM,Loại RAM,Số khe ram,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Pin,Hệ điều hành,Độ phân giải màn hình,Loại CPU,Cổng giao tiếp,Chip AI,Socket,Treo tường,Tính năng khác
https://cellphones.com.vn/laptop-acer-swift-14-ai-sf14-51-53p9.html,Laptop Acer Swift 14 AI SF14-51-53P9,Acer,Liên hệ,laptop-acer-swift-14-ai-sf14-51-53p9,"Mua ngay Laptop Acer Swift 14 AI SF14-51-53P9 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc Graphics 130V,16GB,LPDDR5X 8533 MT/s,Onboard,1TB PCIe NVMe SSD (nâng cấp tối đa 2 TB SSD),14 inches,"Độ phủ màu DCI-P3 100%/Adobe100%Chứng nhận TÜV Rheinland Eyesafe 2.0 DisplayHDR True Black 500 Độ sáng tối đa 500nits Tỷ lệ tương phản 1.000.000:1 Góc nhìn rộng lên đến 170 độ Không chứa thủy ngân, thân thiện với môi trường","Pin Li-ion 3 cell 65 Wh 3 pin USB Type-C 65 W PD PCR 50%, Bộ đổi nguồn AC TCO 9.0",Windows 11 Home SL,2880 x 1800 pixels,"Intel Core Ultra 5 226V (8 lõi / 8 luồng, 3.5 GHz - 4.5 GHz, 8 MB Intel Smart Cache)",2x USB Type-C (USB4 40Gbps / DisplayPort qua USB-C / Thunderbolt 4 / Sạc) 2x USB-A (Một cổng cho USB 3.2 Gen 1/ Một cổng cho USB 3.2 Gen 1 có chức năng sạc USB khi tắt nguồn) Cổng HDMI 2.1 hỗ trợ HDCP Giắc cắm tai nghe/loa,,,,
https://cellphones.com.vn/laptop-fujitsu-ch-9c13a1.html,Laptop Fujitsu CH 9C13A1,Hãng khác,Liên hệ,laptop-fujitsu-ch-9c13a1,"Mua ngay Laptop Fujitsu CH 9C13A1  giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,8GB,"8 GB, LPDDR4X, 4266 MHz",,SSD 512 GB,13.3 inches,Anti-glare LED-backlit  LED  400 nits,2 Cell 30 W,Windows 10,1920 x 1080 pixels (FullHD),Intel Core I5 -1135G7,1 HDMI 1 Jack 3.5 mm  1 USB 3.0  2 Thunderbolt  2 Type C,,,,
https://cellphones.com.vn/laptop-msi-cyborg-15-b13wekg-676vn.html,Laptop MSI Cyborg 15 B13WEKG-676VN,MSI,Liên hệ,laptop-msi-cyborg-15-b13wekg-676vn,"Mua ngay Laptop MSI Cyborg 15 B13WEKG-676VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5050 hỗ trợ AI tiên tiếnIntel UHD Graphics,16GB,DDR5-5600,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)",512GB*1 (NVMe SSD PCIe Gen4) - Max 4TB,15.6 inches,Màn hình chống chói,4-Cell,Windows 11 Home,1920 x 1080 pixels (FullHD),Intel Core i5-13420H (8 lõi) - Max Turbo Frequency: 4.60 GHz,1x USB-C (USB 3.2 Gen 2 / DisplayPort / Power Delivery 3.0) 2x USB-A (USB 3.2 Gen 2) 1x HDMI 2.1 (4K @ 60Hz),,,,
https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ka-pp113ws-ryzen-ai-7.html,Laptop ASUS Zenbook 14 UM3406KA-PP113WS,ASUS,Liên hệ,laptop-asus-zenbook-14-um3406ka-pp113ws-ryzen-ai-7,"Mua ngay Laptop ASUS Zenbook 14 UM3406KA-PP113WS  giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,16GB,LPDDR5X,Onboard,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 400nits Độ sáng đỉnh HDR 600nits Độ phủ màu 100% DCI-P3 VESA CERTIFIED Display HDR True Black 600 1.07 tỷ màu Ánh sáng xanh ít gây hại hơn 70% TÜV Rheinland-certified SGS Eye Care Display,"75WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2880 x 1800 pixels,"AMD Ryzen AI 7 350 2.0GHz (24MB Cache, up to 5.0GHz, 8 lõi, 16 luồng)",1x USB 3.2 Gen 1 Type-A (5Gbps) 1x USB 3.2 Gen 2 Type-C hỗ trợ hiển thị/cung cấp điện (10Gbps) 1x USB 4.0 Gen 3 Type-C hỗ trợ hiển thị/cung cấp điện (40Gbps) 1x HDMI 2.1 TMDS 1x Giắc cắm âm thanh kết hợp 3.5mm,AMD XDNA™ NPU up to 50TOPS,,,
https://cellphones.com.vn/laptop-lenovo-loq-15irx9-83dv01alvn.html,Laptop Lenovo LOQ 15IRX9 83DV01ALVN,Lenovo,Liên hệ,laptop-lenovo-loq-15irx9-83dv01alvn,"Mua ngay Laptop Lenovo LOQ 15IRX9 83DV01ALVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W, 194 AI TOPS",16GB,SO-DIMM DDR5-4800,"2 khe (1 x 16GB, nâng cấp tối đa 32GB DDR5-4800)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2 • SSD M.2 2242, mỗi ổ có dung lượng tối đa 1TB)",15.6 inches,Độ sáng 300nitsMàn hình chống chóiĐộ phủ màu 100% sRGB G-SYNC,"60Wh, 170W Slim Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),"Intel Core i7-13650HX, 14 lõi (6P + 8E) / 20 luồng, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB","3x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-C (10Gbps / USB 3.2 Gen 2), với Lenovo PD 140W và DisplayPort 1.4 1x HDMI 2.1, lên đến 8K/60Hz 1x Giắc cắm kết hợp tai nghe/micrô (3.5mm) 1x Ethernet (RJ-45) 1x Đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-dell-inspiron-n3510-celeron.html,Laptop Dell Inspiron N3510 Celeron,Dell,Liên hệ,laptop-dell-inspiron-n3510-celeron,"Mua ngay Laptop Dell Inspiron N3510 Celeron giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics 600,4GB,DDR4,,SSD 128 GB,15.6 inches,LED Backlit,Lithium polymer 3 Cells ,Windows 10,1366 x 768 pixels,Intel Celeron N4020,1 Card reader1 HDMI1 Jack 3.5 mm1 USB 2.02 USB 3.0DC-in jack,,,,
https://cellphones.com.vn/laptop-hp-gaming-victus-16-s0173ax-a9lg9pa.html,Laptop HP Gaming Victus 16-S0173AX A9LG9PA,HP,Liên hệ,laptop-hp-gaming-victus-16-s0173ax-a9lg9pa,"Mua ngay Laptop HP Gaming Victus 16-S0173AX A9LG9PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTXTM 3050 (6 GB GDDR6),16GB,DDR5-5600 MHz,2 khe (8GB + 8GB),512 GB PCIe Gen4 NVMeTM M.2 SSD,16.1 inches,Độ phủ màu 45% NTSCĐộ sáng 250 nitsMàn hình chống chói,"4-cell, 70 Wh Li-ion polymer",Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"AMD Ryzen 5 7640HS (up to 5.0 GHz max boost clock,16 MB L3 cache, 6 lõi,12 luồng)","1x USB Type-A (HP Sleep and Charge) 1x USB Type-C (Sac, DisplayPortTM 1.4a, HP Sleep and Charge) 2x USB Type-A 1x HDMI 2.1 1x RJ-45 1x Bộ chuyển đổi điện xoay chiều thông minh 1x Cổng kết hợp tai nghe/micrô",,,,
https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-c5h16-63ws.html,Laptop ASUS ExpertBook P1 P1403CVA-C5H16-63WS,ASUS,Liên hệ,laptop-asus-expertbook-p1-p1403cva-c5h16-63ws,"Mua ngay Laptop ASUS ExpertBook P1 P1403CVA-C5H16-63WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,16GB,DDR5 SO-DIMM,Có thể nâng cấp; Cần tháo vỏ dưới/trên,512GB SSD M.2 2280 NVMe PCIe 4.0 Khe mở rộng lưu trữ SSD,14 inches,Màn hình chống chóiĐộ phủ màu NTSC 45% Độ sáng 300nits,"63WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,1920 x 1080 pixels (FullHD),"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",2 x USB 3.2 Gen 1 Type-A 2 x USB 3.2 Gen 2 Type-C (hỗ trợ xuất hình &amp; cấp nguồn) 1 x HDMI 1.4 1 x Jack tai nghe / micro 3.5 mm 1 x Cổng mạng RJ45 Gigabit Ethernet,,,,
https://cellphones.com.vn/laptop-asus-flip-br1100fka-bp0660t.html,Laptop ASUS Flip BR1100FKA-BP0660T,ASUS,Liên hệ,laptop-asus-flip-br1100fka-bp0660t,"Mua ngay Laptop ASUS Flip BR1100FKA-BP0660T giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,4GB,"DDR4, 3200 MHz",,eMMC 128GB SSD,11.6 inches,"IPS, 60 Hz, 250 nits, Anti-glare LED-backlit, 45% NTSC",3 Cell 45 W Lithium-ion,Windows 10 Home,1366 x 768 pixels (HD+),Intel Pentium N6000,1 DC-in jack1 HDMI1 Jack 3.5 mm1 Type C1 USB 3.0,,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6005vvn.html,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6005VVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-14arp10-83k6005vvn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6005VVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 660M Graphics,16GB,DDR5-4800,"2 khe (8GB Onboard + 8GB SODIMM DDR5-4800, nâng cấp tối đa 24GB (8GB + 16GB))","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2, nâng cấp lên đến 1TB)",14 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 3.3 / 4.55GHz, 3MB L2 / 16MB L3)","2x USB-A (USB 5Gbps / USB 3.2 Gen 1)  1x USB-C (USB 5Gbps / USB 3.2 Gen 1, Hỗ Trợ USB PD 3.0 &amp; DisplayPort 1.2)  1x HDMI 1.4  1x Jack Tai Nghe/Micro Combo (3.5mm)  1x Khe Đọc Thẻ SD  1x Đầu Nối Nguồn",,,,
https://cellphones.com.vn/laptop-lenovo-ideadpad-slim-3-14irh10-83k00007vn.html,Laptop Lenovo IdeadPad Slim 3 14IRH10 83K00007VN,Lenovo,Liên hệ,laptop-lenovo-ideadpad-slim-3-14irh10-83k00007vn,"Mua ngay Laptop Lenovo IdeadPad Slim 3 14IRH10 83K00007VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR5-4800,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800 (Tối đa 24GB (8GB Onboard + 16GB SO-DIMM) DDR5-4800),"512GB SSD M.2 2242 PCIe 4.0x4 NVMe  (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)",14 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,60Wh (Đầu tròn 65W (3 chân)),"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB","2x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-C (5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2 1x HDMI 1.4 1x giắc cắm kết hợp tai nghe / micrô (3.5 mm) 1x đầu đọc thẻ SD 1x đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-dell-inspiron-7559.html,Laptop Dell Inspiron 7559,Dell,Liên hệ,laptop-dell-inspiron-7559,"Mua ngay Laptop Dell Inspiron 7559 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Nvidia GeForce GTX 960M,8GB,DDR3 1600 MHz,,1 TB,15.6 inches,,,Windows 10 Home SL,1920 x 1080 pixels (FullHD),I7-6700HQ,3 x USB 3.0 HDMILAN (RJ45),,,,
https://cellphones.com.vn/macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb.html,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,Apple,Liên hệ,macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb,"MacBook Air M5 13 inch 2026 giá rẻ, trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng. Mua online Mac Air 13 inch M5 nhận voucher giảm 500K!",GPU 8 lõi Neural Accelerators Công nghệ dò tia tốc độ cao bằng phần cứngNeural Engine 16 lõi Băng thông bộ nhớ 153GB/s,16GB,,,512GB,13.6 inches,Màn hình Liquid Retina Màn hình có đèn nền LED với công nghệ IPS Độ sáng 500 nit Hỗ trợ một tỷ màu Dải màu rộng (P3) Công nghệ True ToneHỗ trợ lên đến hai màn hình ngoài,"Pin Li-Po 53,8 watt‑giờ tích hợpThời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ",macOS,2560 x 1664 pixels,Chip Apple M5 CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện,"Cổng sạc MagSafe 3 Jack cắm tai nghe 3,5 mm Hai cổng Thunderbolt 4 (USB-C) hỗ trợ Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)",,,,
https://cellphones.com.vn/laptop-hp-omnibook-7-14-fr0024tu-c1mn0pa.html,Laptop HP OmniBook 7 14-FR0024TU C1MN0PA,HP,Liên hệ,laptop-hp-omnibook-7-14-fr0024tu-c1mn0pa,"Mua ngay Laptop HP OmniBook 7 14-FR0024TU C1MN0PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc 140T GPU,32GB,LPDDR5-5200 MT/s Onboard,,512 GB PCIe Gen4 NVMe M.2 SSD,14 inches,Viền mỏng Màn hình chống chói Độ sáng 300 nits Độ phủ màu 62.5% sRGB,"4-cell, 68 Wh Li-ion polymer Bộ đổi nguồn USB Type-C 65 WHỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút",Windows 11 Home Single Language + Office,1920 x 1200 pixels (WUXGA),"Intel Core Ultra 7 255H (lên đến 5,1 GHz với Công nghệ Intel Turbo Boost, bộ nhớ đệm L3 24 MB, 16 lõi, 16 luồng)","1 x USB Type-A  1 x USB Type-A  1 x HDMI-out 2.1 1 x combo tai nghe/micro 1 x Thunderbolt 4 Type-C 40Gbps (Power Delivery 3.1, DP 2.1, HP Sleep and Charge) 1 x USB Type-C 10Gbps (Power Delivery 3.1, DP 1.4a, HP Sleep and Charge)",Intel AI Boost (12 NPU TOPS),,,
https://cellphones.com.vn/laptop-hp-250-g9-ag2k7at.html,Laptop HP 250 G9 AG2K7AT,HP,Liên hệ,laptop-hp-250-g9-ag2k7at,"Mua ngay Laptop HP 250 G9 AG2K7AT giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR4 3200Mhz,2 khe (1x 16GB),512GB SSD PCIe (M.2 2280),15.6 inches,Màn hình chống chói,3 Cell Int (41.04Wh),Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),Intel CoreTM i5-1235U (10 lõi) - Max Turbo Frequency: 4.40 GHz,2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 1 Type-C 1 x HDMI 1 x RJ45 (LAN) 1 x Headphone/Microphone combo audio jack,,,,
https://cellphones.com.vn/laptop-dell-alienware-x15-r2.html,Laptop Dell Alienware X15 R2,Dell,Liên hệ,laptop-dell-alienware-x15-r2,"Laptop Dell Alienware X15 R2 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 3070 Ti, 8 GB GDDR6",16GB,LPDDR5 5200 MHz,1 thanh RAM 16GB, SSD 1TB M.2 PCIe NVMe,15.6 inches,Tốc độ phản hồi 2ms  ComfortView Plus Advanced Optimus  NVIDIA G-SYNC,6-cell Li-ion 87 Wh,Windows 11 Pro,2560 x 1440 pixels,"Intel Core i9-12900H (up to 5.0 GHz, 14 lõi / 20 luồng, 24MB Cache)",1 x Cổng USB 3.2 Thế hệ thứ 1 có PowerShare 1 x Cổng USB 3.2 Thế hệ thứ 2 Type-C có DisplayPort và Power Delivery 1 x Cổng Thunderbolt 4 có DisplayPort và Power Delivery 1 x Giắc cắm âm thanh đa năng 1 x Cổng HDMI 2.1 1 x Cổng bộ chuyể,,,,
https://cellphones.com.vn/laptop-hp-victus-15-fa2731tx-b85lnpa.html,Laptop HP Victus 15-FA2731TX B85LNPA,HP,Liên hệ,laptop-hp-victus-15-fa2731tx-b85lnpa,"Mua ngay Laptop HP Victus 15-FA2731TX B85LNPA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 3050 (6GB of GDDR6 SDRAM, Bus Width: 96- bit)  Intel UHD Graphics",16GB,DDR4 3200MHz,2 khe (1 x 16GB),512GB SSD1 PCIe (M.2 2280),15.6 inches,Màn hình chống chói,3 Cell Int (52.5Wh),Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),Intel Core i5-13420H (8 lõi) - Max Turbo Frequency: 4.60 GHz,"1 x USB 3.2 Gen 1 Type-C (hỗ trợ DisplayPort, HP Sleep and Charge) 2 x USB 3.2 Gen 1 Type-A (một cổng hỗ trợ HP Sleep and Charge) 1 x HDMI 1 x RJ45 (LAN) 1 x Giắc cắm âm thanh kết hợp tai nghe/micrô 1 x SSD2 PCIe (M.2 2280)",,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16arp10-83k800gtvn.html,Laptop Lenovo IdeaPad Slim 3 16ARP10 83K800GTVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-16arp10-83k800gtvn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 16ARP10 83K800GTVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 660M Graphics,16GB,SODIMM DDR5-4800,"1 khe, tối đa 16GB DDR5-4800 offering","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ tối đa hai ổ đĩa, 2 ổ SSD M.2, SSD M.2 2242 dung lượng lên đến 1TB)",16 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 3.3 / 4.55GHz, 3MB L2 / 16MB L3)","2 x USB-A (USB 3.2 Gen 1, 5Gbps) 1 x USB-C (USB 3.2 Gen 1, 5Gbps, PD 45–65W, DisplayPort 1.2) 1 x HDMI 1.4 1 x Jack tai nghe/mic 3.5 mm 1 x Khe thẻ SD 1 x Cổng nguồn tròn",,,,
https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21u2003qvn.html,Laptop Lenovo ThinkPad E14 Gen 7 21U2003QVN,Lenovo,Liên hệ,laptop-lenovo-thinkpad-e14-gen-7-21u2003qvn,"Mua ngay Laptop Lenovo ThinkPad E14 Gen 7 21U2003QVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc Graphics 130V,16GB,"LPDDR5x-8533, MoP Memory",Onboard không nâng cấp,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0 (Một ổ đĩa, SSD M.2 2280 dung lượng lên đến 1TB)",14 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"48Wh, 65W USB-C (3-pin)","Windows 11 Home, English (US) / English (UK)",1920 x 1200 pixels (WUXGA),"Intel Core Ultra 5 226V, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.5GHz, 8MB Intel Smart Cache","1 x USB-A (5Gbps) 1 x USB-A (10Gbps, Always On) 1 x USB-C (Thunderbolt 4 / USB4, 40Gbps, PD 45–65W, DisplayPort 2.1) 1 x HDMI 2.1 (tối đa 4K/60Hz) 1 x Jack tai nghe/mic 3.5 mm 1 x Ethernet (RJ-45)","Intel AI Boost, up to 40 TOPS",,,
https://cellphones.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-598j.html,Laptop Acer Gaming Aspire 5 A515-58GM-598J,Acer,Liên hệ,laptop-acer-gaming-aspire-5-a515-58gm-598j,"Mua ngay Laptop Acer Gaming Aspire 5 A515-58GM-598J giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 2050 4 GB GDDR6 VRAM,16GB,DDR4 3200MHz,2 khe nâng cấp tối đa 32GB,"512GB, PCIe Gen4, 16 Gb/s, NVMe (nâng cấp tối đa 2TB SSD)",15.6 inches,Độ sáng 250 Nits  Độ phủ màu NTSC 45%  Acer ComfyView,50 Wh,Windows 11 Home,1920 x 1080 pixels (FullHD),"Intel Core i5-13420H (8 lõi / 12 luồng, up to 4.60 GHz, 12 MB Intel Smart Cache)","1 x USB Type-C 2 x USB Standard-A  1 x HDMI 2.1 (HDCP) 1 x 3.5 mm headphone/speaker jack, supporting headsets with built-in microphone 1 x Ethernet (RJ-45) 1 x Giắc cắm DC cho bộ đổi nguồn AC",,,,
https://cellphones.com.vn/macbook-pro-16-m5-pro-18cpu-20-gpu-24gb-1tb.html,MacBook Pro M5 Pro 16 inch 2026 18CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam,Apple,Liên hệ,macbook-pro-16-m5-pro-18cpu-20-gpu-24gb-1tb,"Mua ngay MacBook Pro M5 Pro 16 inch 2026 18CPU 20GPU 24GB 1TB giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GPU 20 lõi Neural Accelerators Công nghệ dò tia tốc độ cao bằng phần cứng Neural Engine 16 lõi Băng thông bộ nhớ 307GB/s,24GB,,,1TB,16.2 inches,"Màn hình Liquid Retina XDR Tỷ lệ tương phản 1.000.000:1 Độ sáng XDR: 1.000 nit, tối đa 1.600 nit3 (chỉ nội dung HDR) Độ sáng SDR: lên đến 1.000 nit (ngoài trời) 1 tỷ màu Dải màu rộng (P3) Công nghệ True Tone Công nghệ ProMotion",Pin Li-Po 100 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 17 giờ,macOS,3456 x 2234 pixels ,Chip Apple M5 Pro CPU 18 lõi với 6 lõi siêu xử lý và 12 lõi hiệu năng,Khe thẻ nhớ SDXC Cổng HDMI Jack cắm tai nghe 3.5 mm Cổng MagSafe 3 Ba cổng Thunderbolt 5 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 5 (lên đến 120Gb/s) / USB 4 (lên đến 120Gb/s),,,,
https://cellphones.com.vn/laptop-msi-modern-15-f1mg-1225vn.html,Laptop MSI Modern 15 F1MG-1225VN,MSI,Liên hệ,laptop-msi-modern-15-f1mg-1225vn,"Mua ngay Laptop MSI Modern 15 F1MG-1225VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,16GB,DDR4-3200,"2 khe (1 x 16GB, nâng cấp tối đa 64GB)",512GB,15.6 inches,Màn hình chống chói  Độ phủ màu 45% NTSC,3-Cell (46.8 Whrs),Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),"Intel Core 5 120U (10 lõi (2 P-cores + 8 E-cores), 12 luồng, 5.0 GHz)","1 x khe thẻ microSD 1 x RJ45 1 x USB-C (USB 3.2 Gen 2, DisplayPort, Power Delivery 3.0) 3 x USB 3.2 Gen 1 Type-A 1 x HDMI (4K@30Hz) 1 x Jack mic/tai nghe 3.5 mm",,,,
https://cellphones.com.vn/laptop-dell-15-dc15250-cph991.html,Laptop Dell 15 DC15250 CPH991,Dell,Liên hệ,laptop-dell-15-dc15250-cph991,"Mua ngay Laptop Dell 15 DC15250 CPH991 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR5 4400MHz,"2 khe (1 x 16GB, tối đa 32GB)",1TB SSD PCIe (M.2 2230) - combo M.2 2230/2280 - nâng tối đa 1TB,15.6 inches,Màn hình chống chói,4 Cell Int (54Wh),Windows 11 Home Single Language 64-bit + Office Home 2024,1920 x 1080 pixels (FullHD),Intel Core i7-1355U (10 lõi) - Max Turbo Frequency: 5.00 GHz,1 x USB 2.0 Type-A 1 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 1 Type-C 1 x HDMI 1 x Jack tai nghe/mic 3.5 mm,,,,
https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g2-are.html,Laptop Lenovo Thinkbook 14 G2 ARE,Lenovo,Liên hệ,laptop-lenovo-thinkbook-14-g2-are,"Mua ngay Laptop Lenovo Thinkbook 14 G2 ARE giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,8GB,"DDR4 3200 MHz, hỗ trợ tối đa 32GB",1 khe trống,SSD 512 GB M2. PCIe,14 inches,"IPS LCD LED Backlit, True Tone 60 Hz, 250 nits, 45% NTSC",45W Lithium polyme,Windows 10 Home,1920 x 1080 pixels (FullHD),AMD Ryzen 7 4700U 2.00 GHz (tối đa 4.10 GHz) / 8 nhân / 8 luồng / 8 MB,,,,,
